id,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
rZ7HnEZ1Af_9oS,,Coldfront + See Through Faded,Middle Ages Beer Hall,Syracuse,2026-01-25T00:00:00Z,2025-11-10T15:00:00Z,,,https://www.ticketweb.com/event/coldfront-see-through-faded-middle-ages-beer-hall-tickets/14657473
rZ7HnEZ1AfoKfN,Steve Forbert,Steve Forbert and The New Renditions,Iridium,New York,2026-01-25T01:30:00Z,2025-05-08T04:00:00Z,,,https://www.ticketweb.com/event/steve-forbert-and-the-new-iridium-tickets/14453523
rZ7HnEZ1AfpKaS,,RIO – A Tribute To Duran Duran W/S/G Sanctuary – Cult Tribute,Emerald Theatre,Mount Clemens,2026-01-25T01:00:00Z,2025-10-03T15:00:00Z,,,https://www.ticketweb.com/event/rio-a-tribute-to-emerald-theatre-tickets/14593273
rZ7HnEZ1Afpe-S,,Rum Runners,Daryl's House,Pawling,2026-01-26T00:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketweb.com/event/rum-runners-daryls-house-tickets/14582873
rZ7HnEZ1AfGoPd,,Gavn! and Adam Yokum in Orlando,Will's Pub,Orlando,2026-01-29T00:00:00Z,2025-03-25T17:00:00Z,,,https://www.ticketweb.com/event/gavn-and-adam-yokum-in-wills-pub-tickets/14311943
rZ7HnEZ1AfbFCd,,Sir Elton - Elton John Tribute,Daryl's House,Pawling,2026-01-29T00:00:00Z,2025-10-15T14:00:00Z,,,https://www.ticketweb.com/event/sir-elton-elton-daryls-house-tickets/14608383
Z7r9jZ1A7q7PM,KC & the Sunshine Band,KC And The Sunshine Band,The Cove at River Spirit Casino Resort,Tulsa,2026-01-30T02:00:00Z,2025-10-10T15:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q7PM
rZ7HnEZ1AfGoxd,,Gavn! and Adam Yokum in Tampa,New World Music Hall,Tampa,2026-01-30T00:00:00Z,2025-03-25T17:00:00Z,,,https://www.ticketweb.com/event/gavn-and-adam-yokum-in-new-world-music-hall-tickets/14311883
Z7r9jZ1A7j9O4,John Waite,John Waite,Bilheimer Capitol Theatre,Clearwater,2026-01-31T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j9O4
rZ7HnEZ1Af400N,Reverend Horton Heat,Reverend Horton Heat,Tipitina's,New Orleans,2026-01-31T03:00:00Z,2025-09-24T15:00:00Z,,,https://www.ticketweb.com/event/reverend-horton-heat-tipitinas-tickets/14564923
